timestamp,symbol,price,volume,bid,ask,bid_size,ask_size,exchange,conditions
1704108184000000000,AAPL,181.5121,396,181.4970,181.5273,183,87,NASDAQ,""
1704108185000000000,AAPL,181.4801,446,181.4689,181.4914,85,202,NASDAQ,""
1704108186000000000,AAPL,181.4937,235,181.4761,181.5113,67,130,NASDAQ,""
1704108187000000000,AAPL,181.4816,835,181.4499,181.5132,142,218,NASDAQ,""
1704108188000000000,AAPL,181.4597,346,181.4323,181.4870,77,105,NASDAQ,""
1704108189000000000,AAPL,181.4646,189,181.4534,181.4757,196,122,NASDAQ,""
1704108190000000000,AAPL,181.4432,328,181.4140,181.4724,106,226,NASDAQ,""
1704108191000000000,AAPL,181.4618,371,181.4186,181.5049,134,100,NASDAQ,""
1704108192000000000,AAPL,181.4943,72,181.4769,181.5116,174,51,NASDAQ,""
1704108193000000000,AAPL,181.4999,293,181.4657,181.5341,147,221,NASDAQ,""
1704108194000000000,AAPL,181.4986,127,181.4776,181.5197,81,173,NASDAQ,""
1704108195000000000,AAPL,181.5059,382,181.4904,181.5213,64,202,NASDAQ,""
1704108196000000000,AAPL,181.5025,129,181.4687,181.5362,63,89,NASDAQ,""
1704108197000000000,AAPL,181.4990,280,181.4539,181.5440,80,241,NASDAQ,""
1704108198000000000,AAPL,181.5167,393,181.4823,181.5512,98,59,NASDAQ,""
1704108199000000000,AAPL,181.5188,147,181.4896,181.5481,137,138,NASDAQ,""
1704108200000000000,AAPL,181.4921,487,181.4672,181.5170,91,41,NASDAQ,""
1704108201000000000,AAPL,181.4881,366,181.4439,181.5324,177,32,NASDAQ,""
1704108202000000000,AAPL,181.4978,485,181.4866,181.5090,81,65,NASDAQ,""
1704108203000000000,AAPL,181.4889,399,181.4721,181.5057,163,164,NASDAQ,""
1704108204000000000,AAPL,181.4893,188,181.4539,181.5247,235,106,NASDAQ,""
1704108205000000000,AAPL,181.4835,66,181.4712,181.4957,120,208,NASDAQ,""
1704108206000000000,AAPL,181.4836,199,181.4559,181.5114,217,19,NASDAQ,""
1704108207000000000,AAPL,181.4918,173,181.4508,181.5328,98,55,NASDAQ,""
1704108208000000000,AAPL,181.4860,1335,181.4468,181.5251,230,157,NASDAQ,""
1704108209000000000,AAPL,181.4657,86,181.4316,181.4998,35,58,NASDAQ,""
1704108210000000000,AAPL,181.4583,431,181.4392,181.4775,239,50,NASDAQ,""
1704108211000000000,AAPL,181.4338,288,181.4120,181.4557,240,51,NASDAQ,""
1704108212000000000,AAPL,181.4209,384,181.4030,181.4388,111,76,NASDAQ,""
1704108213000000000,AAPL,181.4471,229,181.4158,181.4785,195,79,NASDAQ,""
1704108214000000000,AAPL,181.4422,217,181.4077,181.4767,94,63,NASDAQ,""
1704108215000000000,AAPL,181.4557,367,181.4219,181.4896,147,25,NASDAQ,""
1704108216000000000,AAPL,181.4622,499,181.4272,181.4971,129,148,NASDAQ,""
1704108217000000000,AAPL,181.4583,313,181.4143,181.5023,183,130,NASDAQ,""
1704108218000000000,AAPL,181.4362,423,181.4131,181.4593,83,226,NASDAQ,""
1704108219000000000,AAPL,181.4316,115,181.4025,181.4606,195,161,NASDAQ,""
1704108220000000000,AAPL,181.4333,197,181.4115,181.4552,18,59,NASDAQ,""
1704108221000000000,AAPL,181.4300,246,181.4121,181.4478,55,232,NASDAQ,""
1704108222000000000,AAPL,181.4321,448,181.3998,181.4645,208,226,NASDAQ,""
1704108223000000000,AAPL,181.4249,182,181.4061,181.4438,209,10,NASDAQ,""
1704108224000000000,AAPL,181.4118,498,181.3983,181.4254,24,204,NASDAQ,""
1704108225000000000,AAPL,181.3855,71,181.3450,181.4260,204,217,NASDAQ,""
1704108226000000000,AAPL,181.3831,424,181.3658,181.4004,33,14,NASDAQ,""
1704108227000000000,AAPL,181.3909,227,181.3730,181.4088,221,17,NASDAQ,""
1704108228000000000,AAPL,181.3909,117,181.3475,181.4343,20,124,NASDAQ,""
1704108229000000000,AAPL,181.4032,293,181.3800,181.4263,54,151,NASDAQ,""
1704108230000000000,AAPL,181.4285,160,181.4063,181.4507,68,168,NASDAQ,""
1704108231000000000,AAPL,181.4362,143,181.4240,181.4484,208,78,NASDAQ,""
1704108232000000000,AAPL,181.4420,313,181.4260,181.4579,173,63,NASDAQ,""
1704108233000000000,AAPL,181.4264,472,181.3846,181.4681,60,157,NASDAQ,""
1704108234000000000,AAPL,181.4095,273,181.3829,181.4361,242,183,NASDAQ,""
1704108235000000000,AAPL,181.4177,198,181.3782,181.4571,200,94,NASDAQ,""
1704108236000000000,AAPL,181.4351,148,181.4138,181.4564,105,227,NASDAQ,""
1704108237000000000,AAPL,181.4201,211,181.4058,181.4344,172,116,NASDAQ,""
1704108238000000000,AAPL,181.4233,486,181.4079,181.4387,119,37,NASDAQ,""
1704108239000000000,AAPL,181.4192,375,181.3819,181.4566,54,112,NASDAQ,""
1704108240000000000,AAPL,181.4226,80,181.3824,181.4627,93,176,NASDAQ,""
1704108241000000000,AAPL,181.4385,134,181.4205,181.4566,223,24,NASDAQ,""
1704108242000000000,AAPL,181.4389,158,181.4211,181.4566,27,154,NASDAQ,""
1704108243000000000,AAPL,181.4365,412,181.4068,181.4662,39,245,NASDAQ,""
1704108244000000000,AAPL,181.4603,183,181.4238,181.4968,186,120,NASDAQ,""
1704108245000000000,AAPL,181.4542,104,181.4309,181.4775,80,56,NASDAQ,""
1704108246000000000,AAPL,181.4464,414,181.4170,181.4759,52,191,NASDAQ,""
1704108247000000000,AAPL,181.4091,238,181.3806,181.4376,245,36,NASDAQ,""
1704108248000000000,AAPL,181.4201,443,181.3909,181.4494,112,152,NASDAQ,""
1704108249000000000,AAPL,181.4293,201,181.3871,181.4715,42,141,NASDAQ,""
1704108250000000000,AAPL,181.4365,469,181.4116,181.4613,169,110,NASDAQ,""
1704108251000000000,AAPL,181.4399,222,181.4219,181.4578,49,222,NASDAQ,""
1704108252000000000,AAPL,181.4313,486,181.4130,181.4496,139,19,NASDAQ,""
1704108253000000000,AAPL,181.4408,263,181.4079,181.4737,193,170,NASDAQ,""
1704108254000000000,AAPL,181.4616,225,181.4492,181.4741,208,18,NASDAQ,""
1704108255000000000,AAPL,181.4627,179,181.4429,181.4825,247,238,NASDAQ,""
1704108256000000000,AAPL,181.4575,446,181.4205,181.4945,32,157,NASDAQ,""
1704108257000000000,AAPL,181.4413,205,181.4227,181.4599,163,221,NASDAQ,""
1704108258000000000,AAPL,181.4689,287,181.4273,181.5106,239,153,NASDAQ,""
1704108259000000000,AAPL,181.4564,159,181.4366,181.4761,87,10,NASDAQ,""
1704108260000000000,AAPL,181.4405,188,181.4095,181.4716,110,124,NASDAQ,""
1704108261000000000,AAPL,181.4322,166,181.4070,181.4575,167,136,NASDAQ,""
1704108262000000000,AAPL,181.4757,93,181.4559,181.4955,185,84,NASDAQ,""
1704108263000000000,AAPL,181.4644,395,181.4360,181.4928,187,26,NASDAQ,""
1704108264000000000,AAPL,181.4501,61,181.4103,181.4898,145,111,NASDAQ,""
1704108265000000000,AAPL,181.4325,486,181.3884,181.4766,245,13,NASDAQ,""
1704108266000000000,AAPL,181.4605,312,181.4438,181.4771,235,55,NASDAQ,""
1704108267000000000,AAPL,181.4575,302,181.4361,181.4789,218,57,NASDAQ,""
1704108268000000000,AAPL,181.4629,491,181.4191,181.5066,182,165,NASDAQ,""
1704108269000000000,AAPL,181.4336,428,181.3989,181.4683,117,93,NASDAQ,""
1704108270000000000,AAPL,181.4088,328,181.3687,181.4490,26,200,NASDAQ,""
1704108271000000000,AAPL,181.4244,365,181.3994,181.4495,62,47,NASDAQ,""
1704108272000000000,AAPL,181.3950,458,181.3823,181.4077,191,236,NASDAQ,""
1704108273000000000,AAPL,181.4030,127,181.3790,181.4270,30,14,NASDAQ,""
1704108274000000000,AAPL,181.4241,229,181.3992,181.4491,118,225,NASDAQ,""
1704108275000000000,AAPL,181.4471,239,181.4029,181.4913,220,113,NASDAQ,""
1704108276000000000,AAPL,181.4427,459,181.4305,181.4549,80,100,NASDAQ,""
1704108277000000000,AAPL,181.4320,402,181.3890,181.4750,112,240,NASDAQ,""
1704108278000000000,AAPL,181.4088,307,181.3794,181.4381,111,119,NASDAQ,""
1704108279000000000,AAPL,181.4167,445,181.4007,181.4327,205,235,NASDAQ,""
1704108280000000000,AAPL,181.4202,313,181.4050,181.4354,207,190,NASDAQ,""
1704108281000000000,AAPL,181.4174,90,181.3880,181.4468,50,113,NASDAQ,""
1704108282000000000,AAPL,181.3881,392,181.3718,181.4045,69,197,NASDAQ,""
1704108283000000000,AAPL,181.3794,381,181.3588,181.4001,10,175,NASDAQ,""
1704108284000000000,AAPL,181.3774,313,181.3378,181.4171,98,58,NASDAQ,""
1704108285000000000,AAPL,181.3802,132,181.3450,181.4153,81,230,NASDAQ,""
1704108286000000000,AAPL,181.3911,243,181.3665,181.4158,90,90,NASDAQ,""
1704108287000000000,AAPL,181.3863,119,181.3562,181.4164,128,194,NASDAQ,""
1704108288000000000,AAPL,181.3883,159,181.3787,181.3979,201,186,NASDAQ,""
1704108289000000000,AAPL,181.4096,261,181.3729,181.4463,194,224,NASDAQ,""
1704108290000000000,AAPL,181.4266,57,181.3932,181.4600,117,90,NASDAQ,""
1704108291000000000,AAPL,181.4090,487,181.3865,181.4315,53,157,NASDAQ,""
1704108292000000000,AAPL,181.4096,407,181.3863,181.4330,95,201,NASDAQ,""
1704108293000000000,AAPL,181.4354,250,181.3925,181.4783,187,126,NASDAQ,""
1704108294000000000,AAPL,181.4341,432,181.4015,181.4667,122,214,NASDAQ,""
1704108295000000000,AAPL,181.4469,328,181.4154,181.4784,137,72,NASDAQ,""
1704108296000000000,AAPL,181.4410,169,181.4116,181.4704,211,39,NASDAQ,""
1704108297000000000,AAPL,181.4693,353,181.4353,181.5033,58,228,NASDAQ,""
1704108298000000000,AAPL,181.4593,317,181.4390,181.4796,53,116,NASDAQ,""
1704108299000000000,AAPL,181.4463,499,181.4285,181.4640,221,11,NASDAQ,""
1704108300000000000,AAPL,181.4402,1775,181.4081,181.4723,117,87,NASDAQ,""
1704108301000000000,AAPL,181.4439,214,181.4252,181.4626,23,211,NASDAQ,""
1704108302000000000,AAPL,181.4300,119,181.4126,181.4473,130,66,NASDAQ,""
1704108303000000000,AAPL,181.4556,253,181.4388,181.4724,27,222,NASDAQ,""
1704108304000000000,AAPL,181.4607,280,181.4388,181.4827,50,68,NASDAQ,""
1704108305000000000,AAPL,181.4717,110,181.4329,181.5104,30,179,NASDAQ,""
1704108306000000000,AAPL,181.5076,206,181.4804,181.5347,191,65,NASDAQ,""
1704108307000000000,AAPL,181.4975,198,181.4726,181.5224,20,25,NASDAQ,""
1704108308000000000,AAPL,181.5059,210,181.4611,181.5506,75,191,NASDAQ,""
1704108309000000000,AAPL,181.5076,337,181.4669,181.5482,247,17,NASDAQ,""
1704108310000000000,AAPL,181.5160,432,181.5060,181.5260,45,83,NASDAQ,""
1704108311000000000,AAPL,181.5820,1565,181.5642,181.5997,159,192,NASDAQ,""
1704108312000000000,AAPL,181.5832,1820,181.5403,181.6262,206,169,NASDAQ,""
1704108313000000000,AAPL,181.5542,340,181.5278,181.5807,234,131,NASDAQ,""
1704108314000000000,AAPL,181.5294,445,181.5024,181.5565,55,111,NASDAQ,""
1704108315000000000,AAPL,181.5335,101,181.5199,181.5471,209,44,NASDAQ,""
1704108316000000000,AAPL,181.5588,299,181.5262,181.5914,88,45,NASDAQ,""
1704108317000000000,AAPL,181.5383,328,181.5007,181.5759,35,136,NASDAQ,""
1704108318000000000,AAPL,181.5157,84,181.4718,181.5596,153,16,NASDAQ,""
1704108319000000000,AAPL,181.5187,1145,181.4862,181.5511,75,221,NASDAQ,""
1704108320000000000,AAPL,181.5170,253,181.5007,181.5332,56,152,NASDAQ,""
1704108321000000000,AAPL,181.5422,467,181.5134,181.5709,153,77,NASDAQ,""
1704108322000000000,AAPL,181.5370,273,181.5259,181.5481,206,248,NASDAQ,""
1704108323000000000,AAPL,181.5140,277,181.4942,181.5339,89,15,NASDAQ,""
1704108324000000000,AAPL,181.5455,427,181.5322,181.5589,145,37,NASDAQ,""
1704108325000000000,AAPL,181.5557,397,181.5356,181.5757,230,217,NASDAQ,""
1704108326000000000,AAPL,181.5467,132,181.5214,181.5720,84,233,NASDAQ,""
1704108327000000000,AAPL,181.5422,431,181.5217,181.5626,206,80,NASDAQ,""
1704108328000000000,AAPL,181.5652,845,181.5347,181.5958,209,37,NASDAQ,""
1704108329000000000,AAPL,181.5403,262,181.5217,181.5590,109,248,NASDAQ,""
1704108330000000000,AAPL,181.5336,322,181.5205,181.5466,121,83,NASDAQ,""
1704108331000000000,AAPL,181.4978,500,181.4568,181.5389,33,202,NASDAQ,""
1704108332000000000,AAPL,181.5074,372,181.4863,181.5285,198,63,NASDAQ,""
1704108333000000000,AAPL,181.5202,172,181.4848,181.5557,116,156,NASDAQ,""
1704108334000000000,AAPL,181.5081,413,181.4723,181.5440,206,116,NASDAQ,""
1704108335000000000,AAPL,181.4892,297,181.4754,181.5031,130,14,NASDAQ,""
1704108336000000000,AAPL,181.5065,157,181.4699,181.5431,37,176,NASDAQ,""
1704108337000000000,AAPL,181.5055,491,181.4933,181.5177,77,159,NASDAQ,""
1704108338000000000,AAPL,181.5062,309,181.4809,181.5315,81,157,NASDAQ,""
1704108339000000000,AAPL,181.4671,494,181.4514,181.4829,53,185,NASDAQ,""
1704108340000000000,AAPL,181.4758,306,181.4515,181.5002,235,246,NASDAQ,""
1704108341000000000,AAPL,181.4775,319,181.4383,181.5167,224,27,NASDAQ,""
1704108342000000000,AAPL,181.4924,425,181.4660,181.5188,124,60,NASDAQ,""
1704108343000000000,AAPL,181.4754,72,181.4611,181.4897,75,69,NASDAQ,""
1704108344000000000,AAPL,181.4711,65,181.4318,181.5105,87,79,NASDAQ,""
1704108345000000000,AAPL,181.4955,134,181.4616,181.5293,28,106,NASDAQ,""
1704108346000000000,AAPL,181.4803,496,181.4357,181.5248,136,164,NASDAQ,""
1704108347000000000,AAPL,181.4653,430,181.4205,181.5100,156,76,NASDAQ,""
1704108348000000000,AAPL,181.4527,315,181.4313,181.4740,174,207,NASDAQ,""
1704108349000000000,AAPL,181.4567,428,181.4250,181.4884,95,146,NASDAQ,""
1704108350000000000,AAPL,181.4704,235,181.4456,181.4952,112,222,NASDAQ,""
1704108351000000000,AAPL,181.4687,303,181.4413,181.4961,202,19,NASDAQ,""
1704108352000000000,AAPL,181.4481,153,181.4344,181.4617,124,228,NASDAQ,""
1704108353000000000,AAPL,181.4963,213,181.4518,181.5408,222,123,NASDAQ,""
1704108354000000000,AAPL,181.5122,289,181.4724,181.5519,31,156,NASDAQ,""
1704108355000000000,AAPL,181.5340,211,181.4959,181.5720,33,99,NASDAQ,""
1704108356000000000,AAPL,181.5048,424,181.4804,181.5291,136,43,NASDAQ,""
1704108357000000000,AAPL,181.4981,2045,181.4806,181.5155,88,99,NASDAQ,""
1704108358000000000,AAPL,181.4867,331,181.4622,181.5113,59,193,NASDAQ,""
1704108359000000000,AAPL,181.4723,155,181.4614,181.4833,68,14,NASDAQ,""
1704108360000000000,AAPL,181.4718,198,181.4388,181.5048,96,40,NASDAQ,""
1704108361000000000,AAPL,181.4598,225,181.4213,181.4983,139,93,NASDAQ,""
1704108362000000000,AAPL,181.4228,179,181.3782,181.4675,132,115,NASDAQ,""
1704108363000000000,AAPL,181.4495,259,181.4148,181.4842,41,11,NASDAQ,""
1704108364000000000,AAPL,181.4590,332,181.4328,181.4852,18,23,NASDAQ,""
1704108365000000000,AAPL,181.4638,363,181.4219,181.5056,189,185,NASDAQ,""
1704108366000000000,AAPL,181.4530,337,181.4242,181.4819,90,238,NASDAQ,""
1704108367000000000,AAPL,181.4721,159,181.4625,181.4817,225,89,NASDAQ,""
1704108368000000000,AAPL,181.4735,112,181.4534,181.4937,133,26,NASDAQ,""
1704108369000000000,AAPL,181.4870,272,181.4721,181.5020,218,67,NASDAQ,""
1704108370000000000,AAPL,181.5171,50,181.4912,181.5429,193,28,NASDAQ,""
1704108371000000000,AAPL,181.4766,419,181.4655,181.4877,137,127,NASDAQ,""
1704108372000000000,AAPL,181.4700,180,181.4553,181.4847,160,80,NASDAQ,""
1704108373000000000,AAPL,181.4548,332,181.4127,181.4970,250,105,NASDAQ,""
1704108374000000000,AAPL,181.4531,333,181.4401,181.4661,55,64,NASDAQ,""
1704108375000000000,AAPL,181.4397,412,181.3994,181.4800,162,65,NASDAQ,""
1704108376000000000,AAPL,181.4299,292,181.3981,181.4616,248,142,NASDAQ,""
1704108377000000000,AAPL,181.4058,381,181.3657,181.4458,174,140,NASDAQ,""
1704108378000000000,AAPL,181.4209,279,181.3764,181.4654,101,33,NASDAQ,""
1704108379000000000,AAPL,181.4116,358,181.3868,181.4364,228,41,NASDAQ,""
1704108380000000000,AAPL,181.4376,288,181.4129,181.4624,18,164,NASDAQ,""
1704108381000000000,AAPL,181.4309,186,181.3875,181.4742,128,184,NASDAQ,""
1704108382000000000,AAPL,181.4174,309,181.3865,181.4483,47,80,NASDAQ,""
1704108383000000000,AAPL,181.4443,174,181.4317,181.4569,194,38,NASDAQ,""
1704108384000000000,AAPL,181.4056,194,181.3687,181.4426,23,12,NASDAQ,""
1704108385000000000,AAPL,181.4160,385,181.3773,181.4547,49,85,NASDAQ,""
1704108386000000000,AAPL,181.4289,484,181.3977,181.4601,157,177,NASDAQ,""
1704108387000000000,AAPL,181.4196,422,181.3826,181.4567,32,176,NASDAQ,""
1704108388000000000,AAPL,181.4155,157,181.4036,181.4274,55,231,NASDAQ,""
1704108389000000000,AAPL,181.4411,389,181.4254,181.4568,32,224,NASDAQ,""
1704108390000000000,AAPL,181.4483,177,181.4234,181.4732,105,109,NASDAQ,""
1704108391000000000,AAPL,181.4072,312,181.3635,181.4508,192,145,NASDAQ,""
1704108392000000000,AAPL,181.4339,370,181.4238,181.4441,206,102,NASDAQ,""
1704108393000000000,AAPL,181.4266,319,181.3955,181.4578,145,82,NASDAQ,""
1704108394000000000,AAPL,181.4786,414,181.4418,181.5155,78,80,NASDAQ,""
1704108395000000000,AAPL,181.5007,361,181.4726,181.5289,85,44,NASDAQ,""
1704108396000000000,AAPL,181.4632,155,181.4498,181.4765,148,128,NASDAQ,""
1704108397000000000,AAPL,181.4504,473,181.4156,181.4853,238,50,NASDAQ,""
1704108398000000000,AAPL,181.4589,143,181.4182,181.4997,248,36,NASDAQ,""
1704108399000000000,AAPL,181.4619,286,181.4170,181.5068,116,243,NASDAQ,""
1704108400000000000,AAPL,181.4674,71,181.4453,181.4896,171,173,NASDAQ,""
1704108401000000000,AAPL,181.4617,289,181.4477,181.4757,101,147,NASDAQ,""
1704108402000000000,AAPL,181.4399,246,181.4013,181.4784,246,33,NASDAQ,""
1704108403000000000,AAPL,181.4635,396,181.4205,181.5065,172,126,NASDAQ,""
1704108404000000000,AAPL,181.4538,78,181.4195,181.4881,211,205,NASDAQ,""
1704108405000000000,AAPL,181.4749,179,181.4346,181.5152,195,208,NASDAQ,""
1704108406000000000,AAPL,181.4982,246,181.4844,181.5120,204,191,NASDAQ,""
1704108407000000000,AAPL,181.5113,320,181.4985,181.5242,134,165,NASDAQ,""
1704108408000000000,AAPL,181.5192,139,181.4912,181.5473,14,33,NASDAQ,""
1704108409000000000,AAPL,181.5207,150,181.4836,181.5577,137,72,NASDAQ,""
1704108410000000000,AAPL,181.5331,133,181.5215,181.5446,133,155,NASDAQ,""
1704108411000000000,AAPL,181.5579,483,181.5381,181.5777,184,55,NASDAQ,""
1704108412000000000,AAPL,181.5800,192,181.5393,181.6207,57,133,NASDAQ,""
1704108413000000000,AAPL,181.5829,166,181.5588,181.6071,211,174,NASDAQ,""
1704108414000000000,AAPL,181.5864,197,181.5645,181.6083,194,135,NASDAQ,""
1704108415000000000,AAPL,181.6103,247,181.5916,181.6291,12,52,NASDAQ,""
1704108416000000000,AAPL,181.6008,110,181.5637,181.6379,100,239,NASDAQ,""
1704108417000000000,AAPL,181.6121,452,181.5969,181.6272,217,185,NASDAQ,""
1704108418000000000,AAPL,181.6129,148,181.5851,181.6408,13,241,NASDAQ,""
1704108419000000000,AAPL,181.5903,363,181.5763,181.6043,145,27,NASDAQ,""
1704108420000000000,AAPL,181.6059,59,181.5882,181.6236,146,178,NASDAQ,""
1704108421000000000,AAPL,181.5720,300,181.5539,181.5901,87,242,NASDAQ,""
1704108422000000000,AAPL,181.5754,66,181.5661,181.5847,137,155,NASDAQ,""
1704108423000000000,AAPL,181.5766,276,181.5673,181.5858,241,58,NASDAQ,""
1704108424000000000,AAPL,181.5877,313,181.5766,181.5988,159,139,NASDAQ,""
1704108425000000000,AAPL,181.5810,360,181.5451,181.6169,59,153,NASDAQ,""
1704108426000000000,AAPL,181.5952,200,181.5513,181.6391,183,50,NASDAQ,""
1704108427000000000,AAPL,181.5803,323,181.5416,181.6189,84,125,NASDAQ,""
1704108428000000000,AAPL,181.5483,168,181.5120,181.5845,61,59,NASDAQ,""
1704108429000000000,AAPL,181.5205,80,181.4968,181.5442,227,137,NASDAQ,""
1704108430000000000,AAPL,181.5213,320,181.4810,181.5617,105,228,NASDAQ,""
1704108431000000000,AAPL,181.4981,179,181.4710,181.5252,29,160,NASDAQ,""
1704108432000000000,AAPL,181.4776,109,181.4484,181.5068,188,115,NASDAQ,""
1704108433000000000,AAPL,181.5006,392,181.4796,181.5216,143,242,NASDAQ,""
1704108434000000000,AAPL,181.5133,235,181.4895,181.5371,71,208,NASDAQ,""
1704108435000000000,AAPL,181.4945,301,181.4779,181.5111,242,103,NASDAQ,""
1704108436000000000,AAPL,181.4815,101,181.4652,181.4979,150,85,NASDAQ,""
1704108437000000000,AAPL,181.4765,196,181.4619,181.4911,173,13,NASDAQ,""
1704108438000000000,AAPL,181.4607,477,181.4398,181.4816,12,13,NASDAQ,""
1704108439000000000,AAPL,181.4519,475,181.4177,181.4861,113,78,NASDAQ,""
1704108440000000000,AAPL,181.4479,306,181.4158,181.4799,136,23,NASDAQ,""
1704108441000000000,AAPL,181.4361,60,181.4196,181.4526,229,197,NASDAQ,""
1704108442000000000,AAPL,181.3856,95,181.3560,181.4151,120,221,NASDAQ,""
1704108443000000000,AAPL,181.3816,158,181.3682,181.3950,12,83,NASDAQ,""
1704108444000000000,AAPL,181.3779,336,181.3641,181.3918,247,127,NASDAQ,""
1704108445000000000,AAPL,181.3478,113,181.3233,181.3722,93,86,NASDAQ,""
1704108446000000000,AAPL,181.3474,125,181.3219,181.3729,187,16,NASDAQ,""
1704108447000000000,AAPL,181.3303,299,181.3176,181.3429,121,160,NASDAQ,""
1704108448000000000,AAPL,181.3347,264,181.2894,181.3800,12,34,NASDAQ,""
1704108449000000000,AAPL,181.3290,179,181.3039,181.3541,54,100,NASDAQ,""
1704108450000000000,AAPL,181.3584,143,181.3322,181.3846,63,91,NASDAQ,""
1704108451000000000,AAPL,181.3463,395,181.3089,181.3836,171,165,NASDAQ,""
1704108452000000000,AAPL,181.3261,162,181.2962,181.3560,189,222,NASDAQ,""
1704108453000000000,AAPL,181.3526,71,181.3106,181.3946,102,249,NASDAQ,""
1704108454000000000,AAPL,181.3428,136,181.3072,181.3783,12,147,NASDAQ,""
1704108455000000000,AAPL,181.3521,410,181.3205,181.3838,219,147,NASDAQ,""
1704108456000000000,AAPL,181.3488,264,181.3297,181.3679,233,135,NASDAQ,""
1704108457000000000,AAPL,181.3360,269,181.3116,181.3604,44,189,NASDAQ,""
1704108458000000000,AAPL,181.3461,364,181.3296,181.3627,234,74,NASDAQ,""
1704108459000000000,AAPL,181.3575,351,181.3219,181.3931,87,144,NASDAQ,""
1704108460000000000,AAPL,181.3570,2125,181.3136,181.4004,49,213,NASDAQ,""
1704108461000000000,AAPL,181.3859,481,181.3439,181.4278,16,28,NASDAQ,""
1704108462000000000,AAPL,181.3811,289,181.3471,181.4151,97,242,NASDAQ,""
1704108463000000000,AAPL,181.4131,380,181.3847,181.4415,68,213,NASDAQ,""
1704108464000000000,AAPL,181.4029,106,181.3892,181.4166,39,89,NASDAQ,""
1704108465000000000,AAPL,181.4170,74,181.3929,181.4411,30,203,NASDAQ,""
1704108466000000000,AAPL,181.4252,111,181.4090,181.4413,185,24,NASDAQ,""
1704108467000000000,AAPL,181.3996,431,181.3566,181.4427,97,159,NASDAQ,""
1704108468000000000,AAPL,181.4195,308,181.3870,181.4519,34,44,NASDAQ,""
1704108469000000000,AAPL,181.4409,445,181.4278,181.4541,236,180,NASDAQ,""
1704108470000000000,AAPL,181.4677,76,181.4315,181.5039,27,144,NASDAQ,""
1704108471000000000,AAPL,181.4629,405,181.4512,181.4745,65,93,NASDAQ,""
1704108472000000000,AAPL,181.4321,204,181.3915,181.4728,12,231,NASDAQ,""
1704108473000000000,AAPL,181.4343,277,181.4187,181.4498,17,86,NASDAQ,""
1704108474000000000,AAPL,181.4433,175,181.3988,181.4877,28,66,NASDAQ,""
1704108475000000000,AAPL,181.4370,295,181.4028,181.4713,85,247,NASDAQ,""
1704108476000000000,AAPL,181.4357,484,181.3917,181.4797,75,89,NASDAQ,""
1704108477000000000,AAPL,181.4282,146,181.3982,181.4582,42,112,NASDAQ,""
1704108478000000000,AAPL,181.4567,214,181.4234,181.4900,216,140,NASDAQ,""
1704108479000000000,AAPL,181.4383,329,181.3947,181.4819,102,33,NASDAQ,""
1704108480000000000,AAPL,181.4287,212,181.3886,181.4689,78,47,NASDAQ,""
1704108481000000000,AAPL,181.3883,448,181.3462,181.4304,183,146,NASDAQ,""
1704108482000000000,AAPL,181.3837,366,181.3481,181.4194,150,220,NASDAQ,""
1704108483000000000,AAPL,181.3887,82,181.3756,181.4018,137,160,NASDAQ,""
1704108484000000000,AAPL,181.3830,387,181.3498,181.4162,50,193,NASDAQ,""
1704108485000000000,AAPL,181.3859,86,181.3704,181.4013,112,11,NASDAQ,""
1704108486000000000,AAPL,181.4020,168,181.3802,181.4237,94,202,NASDAQ,""
1704108487000000000,AAPL,181.4128,301,181.3999,181.4257,143,231,NASDAQ,""
1704108488000000000,AAPL,181.4087,452,181.3837,181.4336,37,196,NASDAQ,""
1704108489000000000,AAPL,181.3785,290,181.3369,181.4201,219,10,NASDAQ,""
1704108490000000000,AAPL,181.4075,432,181.3679,181.4472,22,63,NASDAQ,""
1704108491000000000,AAPL,181.4359,471,181.4119,181.4599,46,125,NASDAQ,""
1704108492000000000,AAPL,181.4367,256,181.4164,181.4570,238,10,NASDAQ,""
1704108493000000000,AAPL,181.4517,441,181.4387,181.4648,231,201,NASDAQ,""
1704108494000000000,AAPL,181.4613,272,181.4259,181.4967,122,227,NASDAQ,""
1704108495000000000,AAPL,181.4702,480,181.4256,181.5148,233,80,NASDAQ,""
1704108496000000000,AAPL,181.4527,179,181.4165,181.4888,246,170,NASDAQ,""
1704108497000000000,AAPL,181.4683,57,181.4363,181.5002,59,132,NASDAQ,""
1704108498000000000,AAPL,181.4808,281,181.4574,181.5041,164,197,NASDAQ,""
1704108499000000000,AAPL,181.4791,492,181.4688,181.4894,28,23,NASDAQ,""
1704108500000000000,AAPL,181.4888,141,181.4745,181.5030,209,182,NASDAQ,""
1704108501000000000,AAPL,181.4824,82,181.4657,181.4992,115,219,NASDAQ,""
1704108502000000000,AAPL,181.4663,491,181.4264,181.5062,109,198,NASDAQ,""
1704108503000000000,AAPL,181.4439,289,181.4013,181.4865,143,175,NASDAQ,""
1704108504000000000,AAPL,181.4209,212,181.4111,181.4306,15,247,NASDAQ,""
1704108505000000000,AAPL,181.4194,418,181.3837,181.4552,14,210,NASDAQ,""
1704108506000000000,AAPL,181.4486,399,181.4204,181.4768,186,106,NASDAQ,""
1704108507000000000,AAPL,181.4282,274,181.3832,181.4731,187,219,NASDAQ,""
